,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25,Cmp. 26,Cmp. 27,Cmp. 28,Cmp. 29,Cmp. 30
RP11-307C12.12,0.0017852184405875563,0.009520471626740443,0.005728390554758337,-0.0007780733223636388,-9.394446751010636e-05,-0.0035472657329269353,-0.008286931253286134,0.0036393255820795223,0.007226480521401867,-0.0005101485270412402,-0.006963386757421717,-0.0073075846527510995,-0.010720467842100106,0.0013438825446946438,0.0014092178478062611,0.00649469224641002,-0.0028394893558176234,0.00481696297901274,-0.0023522032041498765,-0.0013962664023470324,-0.004624514388543774,0.057256148186081615,-0.0010791918022099558,0.00328720313468814,-0.009066383206436112,-0.0010194196627762394,-0.0010849639738908115,-0.0009624420335633666,0.003202443969398866,-0.00020925946195734374
BBS9,-0.0002111045681948083,-0.0014554186226352342,0.0013089617487135963,-0.001637455059305168,0.0022776734976399,-0.010385421003779425,-0.010570964465883554,-0.004260930193961082,-9.413887480493659e-05,0.005164186613409963,-0.006900437644852931,-0.0048449256185983825,-0.007987397018718003,0.0006792167422805927,0.005012163601550058,0.00026001112619503016,-0.00637216795177313,-0.0006576374499101954,-0.0015309363615667827,-0.004185433098718495,0.004209042401026429,0.05494047696494921,-0.004989041747865272,-0.0038804444903500755,-0.0009990371754390918,-0.010132173109990254,-0.0027421811111631006,-0.002705485871635065,0.005611858014690606,0.0008210953856746498
LL22NC03-86G7.1,-0.0011035566089481425,-0.0014849674764419358,-0.0005771815633957968,-0.0031643565125113802,0.004856842558384419,-0.007810843743044348,-0.005110545732686216,-0.004528478109235415,4.363559320908091e-05,0.0019920046575682463,-0.0012488253563011547,-0.0006121329790538715,-0.005631233354888163,-0.0010950095181896265,-0.002389633316731841,-0.002615069669167843,-0.003636439134010806,-0.0018981019348005993,-0.007735571255308378,-0.010719924973425141,0.005891809462074216,0.07802137515190723,-0.00586783891705264,-0.0022278387768910352,-0.00042782594598695365,-0.010901569708102294,-0.007022963141830997,-0.0033312879955893085,0.0025361537281262374,-0.008523605342515204
WBP1,-0.0024006362469573537,0.008117388133451257,0.0019203420298020705,0.00017177368970183924,0.0010135995820437158,-0.0013045593807065855,-0.006572680079544747,-0.0003699459819743654,0.0043396572456033036,0.0036898791342609293,-0.010549524565020072,0.010688874142709037,-0.002888175914725623,0.004373333058945072,0.00828960134882731,-0.002798383485962233,-0.005422070359496001,0.010531596521777323,-0.008442895197459764,0.003182388629089545,0.002298169574118041,0.058363014039149425,0.0019640003063536807,-0.005584489185250085,0.003307297024685401,0.0055250799392062965,-0.0027325512840012103,-0.0004688217544274029,0.001157943407965351,-0.00017977464662195612
CEP76,0.00826943482018326,0.0016579992705277181,0.00037519068714074233,-0.005130656745343055,0.008246886288308641,0.0026624302779347906,0.0006916287841717765,-0.0015572420136625515,0.003030051207702207,-0.0012522944908071273,0.015071196905094798,-0.0038280782897845245,-0.006810704973831552,0.0022425072243753247,0.004907253407353623,-0.001649828819586669,0.0011453710993696287,-0.007304045750615568,-0.0028932449980670627,-0.007068253559946655,-0.01201083709085198,0.04093821278443685,-0.011288056192556087,0.0002928049321653637,0.001605421279108567,0.0032585293318864255,0.002573299362661475,-0.007299837985021492,0.010447131963722324,0.00014076179271950383
AC068039.4,0.00194329892736422,-0.004194519242909724,0.004793135268774716,-0.005812101912015814,0.00532325822854459,-0.0013819899194717714,0.004107384923318633,-0.0006080538319611191,0.0011349627514500044,-0.008098025499768017,0.00749099947798794,-0.0008022600024432117,-0.004727632587738456,0.00019629857718705788,-0.0005571660372395769,-0.004532569462372318,-1.1255929005045595e-05,-0.004387101053517526,-0.01014917724108589,-0.0022231210471586184,-0.010743476382097689,0.051527540565131945,-0.008504406973921729,-0.0010114396960759367,0.002066954068364116,0.00027826243605918056,-0.005291843123756482,-0.005586993596032543,0.006514325134040938,-0.00046511195372192184
ZNF185,0.002773468642102289,0.0034205776068164644,-0.001775979491285189,-0.014123208818899932,-8.430159437605095e-05,-0.010063621720506132,0.0035949076414611755,-0.0032815291511471088,0.003286394226950581,-0.0034080765303236547,0.006667539263053504,0.002422185999327057,0.0012724771402464585,0.003931771152505242,0.007466950462746127,0.00015076135551306087,0.0007570461997301856,-0.003811400237157317,-0.007530344992942417,-0.0014326439505680686,-0.00179012606129051,0.040745651370073466,0.0013052000078103054,-0.0043634948091471875,1.7647299131810016e-05,0.004870997931666043,-0.006099299271141946,-0.0014950187367554798,0.007645463021045757,-0.0021919085113110168
ZNF844,0.0007942161769286343,0.006142140015523772,-0.00024092231767936748,-0.01335823802504573,0.00471720615005179,-0.012773568082945627,0.006666808691110858,0.005792977161142753,-0.003938945601469711,0.0005432166181240412,0.0025507148553083714,0.006151048391196473,-0.0003612373853164127,-0.0027766661459740377,0.00628045912860794,-0.0019416933174109079,-1.6302598381654296e-05,-0.0009060403661317176,-0.006786040177125266,0.005972490043231946,-0.007473737750147414,0.04514831083303808,-0.005198876790717717,0.0026258486483851443,-0.0009366474469644623,-0.0031932725957041215,-0.003384731385925747,0.0018754138296756789,0.010009688234250594,0.006163354040104374
ZNF496,0.0034212872253920664,0.0013061705795353062,-0.005089144813720855,-0.012294545592132658,0.003955456852995758,-0.0026626470248955147,0.0039079353798212955,0.007958630148992481,0.0037857666192645974,-0.0029425069161037307,0.008335242739066887,0.0019917519472032173,-0.0016961380109699112,0.001219093891436951,0.00941414495160646,-0.0003260609190698283,0.007912542428457346,0.00010289369412282673,-0.009621451172055217,-0.013464934228724097,-0.00016296327942695937,0.0507674646090136,0.0046164218928125824,0.00753837866875966,0.0023708073213164122,-0.008449774061781224,0.0005805031526282498,-0.0047654195729109625,0.007900053024401587,0.004703615724284482
QSOX2,0.009901292881679529,0.0073960936893778875,-0.0025420744182955636,-0.006944113967049459,0.0034143424157096597,0.008445223748350644,0.008881649593083468,0.000105415891040234,0.00878143595800773,-0.0028487283246642803,0.004123593240446921,-0.00285624361002311,-0.004782807207306662,-0.001114208931793892,-0.0056446788513980686,0.0011259598180204367,0.006854558866987487,-0.004494866535225703,-0.007123217918795483,0.006995131623795129,-0.002884195638344943,0.052782655450225556,-0.0037977222520690257,0.002573589945905276,0.0010613656855294011,0.0018317882739196168,-0.0013474311436892567,0.0034440521359304123,0.005882933574170519,0.00284631937829048
ZNF771,0.003386122091253519,0.007949380706868042,0.006165097710511038,-0.002645337263889733,0.006936938237721832,-0.004287687857442736,-5.309281436401655e-06,0.00016790088742982655,0.0009555631440493504,-0.0048132534157188525,-0.0071682659050486585,-0.006498854414452265,-0.006077810020579934,0.0036400937315142295,-0.008555947238392234,0.0021384077528231074,0.005167137958267807,0.00605671496503355,0.0026294029798776017,0.004689499941796678,6.144338456317646e-05,0.04113477953556244,0.001102966882138818,0.01311347580991129,-0.004018189889222513,-0.00464643418846927,-0.010386191560636884,0.0022699314715403118,0.006763805281198377,0.00836155173577602
RABL2A,-0.00569477563865844,0.004200859254781189,0.005883518471549723,-0.0033792571594500405,-0.0014638234719952404,-0.005987012699736217,0.0042548319205242815,-0.0005375100634759291,0.0012797952086515483,-0.010229859246836767,0.0005222510631505736,-0.0025449266522196918,-0.001020228022181935,-0.0024193763600842393,-0.007532028863837128,0.001201630548327399,-0.0048020720474247535,0.0028213727321643608,-0.001942138185602148,0.0026463440179350854,-0.006873240122036607,0.041037302358891276,0.002625410112696741,0.0023159112838263686,-0.006487902646364839,-0.0020371366143252054,-0.00683530811241548,-0.003400534558181278,0.006015288073539834,0.003863337594923492
TMEM116,-0.002182063328504753,-0.011647574863489838,0.000785529641913459,0.0009157464338418747,0.014120735035914713,-0.001910137162600933,-0.007948171242754811,0.004640077638459316,0.0037177691176746856,-0.0022738553876559516,-0.006839329449596358,-0.006096452761795581,-0.009441603941037869,0.003250346965775645,0.0007601155323616888,-0.0035731913544481456,-0.005466379000993577,-5.988207436270556e-05,-0.005956984953727514,-0.005730100384407151,-0.009035460409162204,0.04778966840296723,-0.0024931205149640655,0.001953307718224133,-0.0029105706802784307,0.0007934464683375331,-0.0006745630928419031,-0.0038259116151120247,0.007697482401905122,0.005746972601297741
RP11-176H8.1,0.007049109645174609,-0.006162826093158014,0.004435230776237996,0.009855775646225256,0.009342905756490402,0.006412473466003604,-0.006809360408229615,-0.005141257228624135,0.01068082267484027,-0.003603275412579491,-0.004214443739817043,-0.00221926765798376,-0.004962334898301,-0.003035994173921467,0.002831810056684767,0.0023079801794972862,0.003265367938440718,-0.0018787095637825054,-0.0075836354869153605,-0.00012528375609506922,-0.0013624817837858524,0.046150891346130214,1.2151895192244815e-06,-0.0005311013731201436,0.005740930087597316,0.00040967346170124445,-0.005496311133885883,0.0003978950090691195,0.0005438467499046937,-0.0007838929529716047
MBLAC1,-0.004055532383429532,-0.0064085252962713815,0.000161028617502197,0.005914572669079649,0.005287616256348556,-7.083821058462648e-05,-0.0018614538136339806,0.0021615397778266287,0.005211986811984618,-0.005075876484624806,0.007742953049776464,-0.0039022860221677017,-0.004361710255505651,0.00010132582741607353,-0.006888353456403222,0.007019270729382994,-0.008383942981150624,-0.0035090516430794343,-0.0061748444796962815,0.0021181110990576226,0.00397976494830571,0.04873646434188756,-0.007111511787077663,1.958452856016131e-05,-0.006532916159373693,-0.008774545021074977,-0.008633791194939205,0.00033298575113931253,0.002049927507233812,0.0028991836819285757
LIPT1,0.0035084081403730103,-0.005608792816957592,0.009327670579302784,0.006276160034651676,-0.0045388397383763325,-0.0039201706058973485,5.9257291851106676e-05,0.0067369229447155655,0.005546632601857486,0.00018175496425554592,8.789626068027293e-05,0.0010943104903222167,-0.0024200371215079165,-0.004414389605478719,0.0014369039995533511,-0.0015262674992454987,0.002761051180669417,-0.001359383521042099,-0.010721973819553919,-0.009021061232596354,0.004748926111345191,0.04235862764838409,-2.8038804007367937e-05,0.010619100915996164,0.0006457690814771994,-0.005144223123285449,-0.000545066585757423,0.0011749533307975864,-0.0007257238784261842,-0.0025963973117045943
SUV39H1,-0.0012338980637028292,0.007947095728160478,-0.0006210412739487088,0.000999008476738083,-0.0013031672677930207,-0.008244110712971672,-0.00547703349843767,-0.006195158878202566,0.0004164174175667795,0.007017069732033304,-0.00422553192548821,0.00401552117384941,0.0025637148128792166,0.001894099089212658,-0.014768613240742181,0.007072007227149807,-0.00691908812874938,0.0029645345437226646,0.004728257199862245,-0.009832024379224582,0.0007725348511483952,0.05496167144903517,0.00926989126908098,0.007391925771838899,-0.002702469558027848,-0.00358149440665558,-0.002252181567904361,-0.002686568961247003,-0.0009169278296664107,-0.001926623169337153
CDAN1,0.0011869555164655682,0.012402882084562252,-0.0004922379672768377,-0.006304675911632825,-0.008765986627940717,-0.010235498047204927,0.0023304164627993376,-0.0006992052897479277,0.0016792956962021306,-0.0057113881389794,0.010217221921116322,0.0001760691338726416,0.0029851848326053433,-0.00102860659520161,-0.00898996298761222,-0.0031859116551336327,0.0014015442235713515,-0.005545593856313195,-0.0031082231805193475,-0.00372537899173886,-0.009674537643608268,0.04570595127452222,-0.009327335091799272,0.004160055358883289,0.0028356932304338337,-0.011503784374616199,-0.002550864778222626,0.003036879973679353,0.006421899708836253,0.0031308683425031085
FRRS1,-0.006894733523382946,0.011535593516241449,-0.005276820512792577,-0.003294470906688561,0.002315037781091826,-0.004346208455874617,-0.007393389243471236,0.002767258586179887,0.015078362541995313,0.004136843455031467,-0.005917671718392759,0.010468013517689763,0.0029816608077676667,0.004037348152737908,0.004903164054151304,0.007383715513226384,0.006215335822344036,0.004420677542883391,-0.00304946990467709,-0.002870901558039836,0.00334575262772823,0.04290693699181411,0.0059071770020057545,-0.00024699697666600125,-0.002219969146223237,-0.002034802033816341,-0.007077453816652536,0.0008658093247426078,0.0034306108415471438,-0.0035850122218405835
SUOX,0.013791205351309106,0.0007086374084057156,-0.001313362110310408,0.002298877244227498,0.005407622434772513,0.001598802291549,-0.006728682910615187,-0.004654648713168546,-0.0026148509970864357,0.013623982036880054,-0.00019880753036947537,0.0012788288136617615,-0.0028048763966655797,-0.0060037898697646785,0.013913744216669782,-0.0010156221448911118,0.001475382860439978,-0.0077428262651319316,-0.00529869508481493,0.008070068184568678,0.0036233882308242186,0.04577622178319681,-0.0009035546528380744,0.0004654741343882215,-0.001994135141610581,0.000787169933036632,-0.004413448230357473,0.0017266463068929914,0.007895303864559213,-0.00022786277661762113
PIAS4,0.006720975558528498,0.006050152849511196,-0.00040231836602712927,-0.005598077094874207,0.0023162385409434493,0.0009776187811684025,-0.0036559103654154085,-0.002617955956680343,0.0004010464810983595,0.0020963842557396774,0.0002343354623675171,0.0005534070772532546,-0.003403136439303929,0.0015159930478053163,-0.001335729550437432,0.0004955637269919334,0.0008876641968145905,-0.0008487563087475748,-0.0022567133315963667,0.013762810342969537,-0.005056600947345527,0.041126003842037115,-0.008771171364220589,-0.0035338405501576416,0.019025976921344428,0.0015851110427148596,-0.0004669929543147498,-0.0026662155438161,0.01062344356586777,0.005788660127888515
ZNF138,-0.005696784127815995,0.009685152860291875,0.01320155254115586,-0.0011715868500152037,0.0012241516897347547,0.00041088140503672745,-0.0008753076913446678,0.014916988294236272,0.007660242406971622,0.0032081638725816224,-0.00205085270349804,-0.0058116004211081805,-0.014209338706496141,0.005655473185836682,0.004579930412014423,0.004766393859496059,-0.0011344939406327992,0.009728533250229113,0.0058332304801746206,-0.006844117985193048,0.0011023241444804099,0.04866620337471199,0.0014911498849928687,0.0024816539033927767,0.005106757094747279,0.0019252189151166808,0.002301005460241661,-0.004398144142648695,0.004956776805999073,0.0030884572463445474
SLC35F3,0.0015436885035507223,0.003267011016788167,-0.0012731068745422968,-0.003104311454096559,0.0038420195409355354,-0.0025476893560047293,-0.0016518067990338365,0.0016002620391399073,-0.013923997397389528,0.0032456388156212354,-0.01224981529085801,0.010923423811729427,-0.0008494810073131474,-0.020931315691505234,0.008459248065850007,-0.00035336837609798984,-0.004044781452231,-0.0035754078501106018,-0.008327721318185748,-0.0006807410518038564,0.003532301213723655,0.06443832428902442,-0.0068449531108555955,-0.006928223117070744,-0.00016880741872150692,-0.006840738552891042,-0.0009990272148081272,-0.0022940356036499827,0.0031560823804730725,0.005165839137462175
KB-1410C5.5,-0.005962633245691746,0.01580157950326335,-0.00017660453635212877,-0.013917783938501582,-0.0006952884997151817,0.003706478784375501,-0.0015322340138599973,0.0023466407265115854,0.003988241175914099,-0.011769728040313671,-0.0003192320709727094,0.0049361012391552295,0.0005004447461708615,0.0038005100414647006,-0.010981143603851818,-0.00547805451577951,0.009032672751012927,0.0039424710659334405,-0.010058120894802397,0.008130004320350137,4.669636690975802e-05,0.07668326688675735,-0.001892913252724854,-0.0029981737299441145,0.0011778580821920183,-0.004022106697284887,-0.0007288206743352374,0.0015349035468656608,0.0074869792972569035,0.0023309786224098667
RP11-758N13.1,0.006849880788004343,0.023484545668030456,0.0017692862137912333,0.0054771227630418945,-0.009328795937641306,0.0001930362818756486,-0.010319010203769845,-0.003442185870293038,0.005991368860774185,-0.0008931336090215261,0.009664604374756473,-0.0017138367862099548,-0.0020560656292193838,0.0035282927179934704,0.0008122945385606608,-0.001142380118116315,0.014993120084171816,-0.0037610537872572944,0.0009199274582096621,-0.0007955094015204859,0.0017453206076942678,0.0633477230416875,-0.0005122916928862164,0.001563760208205482,0.0013234957500283479,-0.004680332856232874,0.0023819405462890296,-0.0014557107666915276,0.0004676870282769942,0.004109089716179925
KIAA1958,0.015501510344554884,0.0073778253402987815,0.0009061858731889618,-0.0013700433699579994,0.005528882846150911,0.008643535133477341,0.0037056981610138987,-0.0006958780540418691,0.0062238720849670534,-0.0022681916406984476,0.0028372943111590176,0.002567212028632616,-0.0069003547815790585,-0.002971009540473991,0.009520748149079631,-0.0013949067204676712,0.004742843119393206,-0.005256291492659749,-0.011354298676776947,0.006357712512441015,0.005455922916669992,0.07942593762721015,-0.009933411714172426,-0.001405341174389995,0.0007623720147755482,0.0007606813089716462,-0.004519730948879747,-0.004828371095940896,0.004045180418498521,0.0011007622267978157
FBF1,0.014223102102445156,-0.012879435384675003,0.010134355221197263,-0.0028020012309834213,0.00444415415055706,0.0036314174000908143,0.006034401157061716,0.010965194703217357,0.004865461509078548,-0.0017818045694910183,-0.005248174008581796,-0.008002120742528696,-0.00684478273457018,-0.004324001416838505,0.008352704784011837,0.00810891880237097,0.010630076304815897,0.003604488782332384,-0.00959269801749525,0.0026004014997843793,0.005930391035959251,0.05115479707045473,-0.002989639538775307,0.002882080469587349,0.002091761237115798,-0.004947310810993459,-0.006963436368433902,-0.005376218864456569,0.0028788536038951425,0.00328998703851569
RASL11A,-0.007922808708648012,-0.005741957375942864,-0.005323957160423014,0.002115839638852053,0.024861278104518766,0.011663055856755316,-0.009557491422696383,-0.0012815325182980273,0.010595322066579536,-0.000345049761282206,0.0001864712671804718,0.002736264757442581,-0.0057234927248836776,-0.0021390887904672354,-0.0051588117711554166,-0.004517917584274844,0.0006616878703650582,0.0008067960411295171,-0.0055591338956434205,0.005082790111687527,0.0057968148438026276,0.05068398321280396,0.004931580726401384,0.002345280558143952,0.005787286397021981,-0.00959921384936909,-0.004326049377630044,0.0012608289403678113,0.002988107413935067,0.0039689079294381435
TMEM241,0.0054897318427592,0.019066376375565026,0.0029214643078246463,-0.00924095534408805,0.0023836963928890826,0.001426134768243687,0.010731301657353585,0.0008418965576661563,0.0031856622617435337,-0.012968098123634083,0.01994782049254064,0.004939568365369601,0.0004487791197902164,0.006373325695679163,0.003376534483278452,-0.0012700239323176466,0.004399988233599386,-0.0021385748289345008,-0.002905226320216825,0.00870434294127279,-0.004784448337767939,0.067092564103718,-0.00856940786450866,-0.0017119765622254618,0.0016178089958575747,0.013153575383560453,-0.004802183476322133,-0.0033944504302716293,0.004871286207018852,0.0022390380630851548
AMIGO2,0.0011204997324427116,-0.0059769128963448525,0.011238078366591997,-0.009186764988235398,0.0015323593658427058,0.0005555174969487649,-0.005441189173605282,0.0009882592653574494,0.00603333096903325,0.0018648805278478379,0.022774593288172378,-0.01045079173534725,-0.014936843545152564,-0.0016454671130425437,-0.010208170603045056,-0.0038648448992101275,0.001513135038243755,0.01623690052359001,0.0018565410905271127,0.006630689004191659,-0.002280114894460117,0.0601728336271674,-0.004850852874647382,-0.0034848098039076706,-0.0005378953287523524,-0.006624505044249434,-0.01185369132596702,-0.0038875248650128294,0.003310749467908156,0.0023512245089093516
ZNF605,0.0015047582945956273,0.00044087986751609095,0.004417137170860391,-0.007418890507547216,0.0073266584054443714,-0.011422798608857747,-0.009994393687165386,0.006635793873663705,0.002554097902212679,-0.0022439626524851752,0.009853489869201088,-0.0050352583510517215,-0.00509475605422234,-0.006130150506554907,-0.0010020004243283382,0.00016814230438711095,-0.003828631810225283,-0.006799769972885757,-0.000278837795602441,-0.003944048423754795,-0.002628499503029525,0.043661115199931634,0.02941803489326639,0.0016116931068186258,0.004227366031977869,-0.007349436422525563,-0.0024958515748249536,-0.0011929262831429316,0.007284440433581922,0.005233514918980216
PRRG2,0.0033608020253336145,0.0035477921912135694,-0.0018873776513680975,-0.005342379459606052,0.0007815344552160907,-0.0019419394343227977,-0.006638869529931374,0.005361396423288995,0.0019922531430746084,-0.009344071178332917,-0.004335670779157907,0.004226904581349837,0.0015384758074991074,-1.8191843771438972e-05,0.004049836854753784,-0.0011399906540468024,0.002423688279961253,0.004868305643894977,-0.012974428946824611,0.00016447740813474177,0.004429591262095131,0.060345489874808186,0.04624983504092131,0.0021883885041288575,0.0012276105014495642,-0.0016911553972959895,-0.0009853701071539766,0.0024503441777733426,0.0004896439446272494,0.0020773464632385242
C7orf13,0.0017596070660351147,0.0024213380407677714,-0.0027317050478215155,-0.011520619855853752,0.010877511689224465,0.0019700339569456164,0.001293027112860175,-0.002445415367709274,0.0014200138584751967,-0.009478571240862762,-0.001956573984995555,-0.0036130383703286504,-0.004505421022762316,0.00011967307867752218,-0.011954373451442405,-0.0035613145887282505,0.005929055719728046,-0.0003083767258025565,-0.004324503294978505,0.020826860605624123,-0.010735848698807516,0.04051152091774546,-0.005371460835824622,-0.0009734989314172709,0.0034304553152476047,0.024738939177911916,-0.0020660774678515305,-0.0016482454001807494,0.007516445565432009,0.003359819963688074
ERMAP,0.01387927568825619,0.014985710393139059,0.0009559189804848468,-0.0011006293834651488,0.0022158884778429584,0.0009300883119002664,-0.0012548998725846173,-0.0036208368162627177,0.007177266608897456,0.010570812558617415,-0.005400794180714041,0.0029821338140814746,-0.003921554105121712,0.0034025433407274936,-0.009326831654963631,-0.001015525648748847,0.0039055442603323385,0.0006947907630571511,-0.0007583292449902566,-0.005488486989743807,0.004470775277383359,0.04140712768620759,-0.006476439958928899,-0.001561709649034367,-0.0009924632445522609,0.04531036424215989,-0.000980360126712778,-0.0003880388404780247,0.005361825260937759,0.0006169408428697166
ZNF180,0.006334241895555795,0.00047728396163372366,0.0011546908805415152,-0.0010756875000915108,0.00511877244438396,-0.005020042600471552,-0.0033904565570983375,0.003726301689385409,0.00035997056759113776,0.0013307486385664463,0.00424817145230866,-0.001046351651394844,-0.005382057730155515,0.0028160509635477885,-0.0019460204004689754,0.00428858073688424,0.004209296201346565,-0.004025118481817168,-0.0035988513921596786,-0.008936630026784558,0.004401754713962036,0.040894987138724456,0.0013994342821815264,0.0009350900691402276,0.0009427786374990737,0.03535488734255542,-0.002187255739884325,-0.0006764127668021837,0.003683077896709113,0.003107574353361605
SH3BGR,0.0011636257861186168,-0.0020333328814360193,0.004624004108777151,-0.006862105161420376,0.002503795276478772,-0.005693899331327232,0.009769574063838406,0.005175837769472236,-0.005101228572977239,-0.007334181322173213,0.00957329444727876,-0.0031126200986594096,-0.002016235645187787,-0.0007748752862504563,0.008363126857626493,-0.0028884314552671034,-0.002316673481696831,-0.0054125741594979095,-0.008590658039897314,-0.0012359360664020178,0.005572231005541783,0.041443664326824614,0.0032809043833385934,0.011304367566008581,-0.004643199784133387,0.038251607837176765,-0.010111070842974912,-0.005156154428822832,0.004541942029761899,0.002607383748993915
RP11-497H16.9,0.01065500171409654,0.016947902000448004,0.003945605227074187,-0.011551235562327483,-0.0039054150157599773,0.005446752461436743,0.020494740780174207,0.007280501474887348,0.0005114117192453279,-0.011402506933111766,0.00464319857075964,0.004979550738493188,0.004810125584622301,-0.002783666620788334,0.009208198493891524,-0.007430634856668981,0.004128695560615881,-0.006961000346347814,-0.0007993366481206044,0.0015098849968764381,0.0016614897331121382,0.04023120226737714,0.0015060466402299698,0.012895023784001647,-0.002375523519397508,0.030973997483533643,-0.005173842261062673,-0.004183400620294528,0.007309112210011532,0.0037689773268122146
RP11-245G13.2,0.007889452743777139,0.012518998648418161,-0.0013775584310519251,-0.01257227106174923,-0.00037763471609464865,-0.022077072501267534,0.002903139729551181,0.0009238781570243202,-0.024082128107132412,-0.012785524126373375,-0.008330559547774478,0.0009562460921260922,-0.00037382771061915437,-0.0036657192839326734,-0.0037795548834750475,-0.0023116287353936176,0.009719107292333677,0.0007968047669106124,-0.0036422930772778473,-0.0009359981391355809,0.0031568398696398526,0.040094388025685636,-0.0006165821228983194,-0.0036870699829600344,0.0008499436801359312,-0.002083938022420421,-0.01038870965106054,0.0009541109536335079,0.002342746432821762,0.009284115074081518
EFHC2,-0.006918998204416523,0.00914636196905084,0.0042182625417480635,-0.011307442056600916,0.001834890584970427,-0.027837107945665955,0.002550882336285299,0.0025984584457730644,-0.01903296195086664,0.008575747710868406,0.025767046281672923,0.004848810628187233,-0.0027143697276202096,-0.0005671386771036956,-0.001565917325221278,0.006052054142618425,-0.0045481082806076815,-0.012616362441864178,-0.003191822796795176,0.002095927729445159,0.0009582107038490873,0.06683374093842051,0.005114138585262223,-0.0008771646969134367,-0.0020149791183794847,-0.008793024793554186,0.0024992169807574447,0.0029779978028127417,0.001441574418586549,0.006191910267634443
OBSCN,-0.004874394618222888,0.023910019572792058,0.006266677458828181,-0.005661870781967604,-0.009055024059105542,-0.007112586119458422,-0.004339499090248804,0.006010995616134221,9.632664354509949e-05,0.01750097275087244,-0.015775476958960165,0.011574105149113717,0.0013888707949035425,-0.007038286120496171,-0.003837982237440816,0.005582665900287353,-0.0037817625251891345,0.005177691403560708,0.018817038787325074,-0.004096209781990125,0.008215073851523313,0.06348952302608311,-0.0043355819378787745,-0.011292789518869655,-0.004412499868027302,-0.0007568538420383281,-0.006795442301088965,0.005349054382841393,0.002260923417625304,0.001976915136786223
CHPF,-0.0034819831079557387,0.03038285575296666,0.011860833264603693,0.0013915669115926463,-0.010649054246011836,-7.783782936428804e-05,-0.007880615273196506,-0.007778757124482036,0.0015785626758917225,0.015619435247051798,-0.009148699618552658,0.010253275611233336,0.005402963977631846,0.005754727554178147,-0.0002508561893606197,0.005294473431334614,-0.005563681949791608,0.005234001861056186,0.03898217377646208,-0.002710994276550113,-0.00154579487495083,0.057439591594934156,0.0011037333708114041,-0.009496734592410034,0.00290752858322252,-0.0050753062756418825,-0.001911782449748058,0.0007071007171731385,0.0027146913731196957,-0.0006729077555037407
AGAP6,-0.0030439684375924815,0.006550865153594952,0.001133212403987834,-0.012725928230334442,-0.0034987518753773674,-0.007862411879448647,0.005589568603337942,0.0027576051610862834,-0.0032622037253744757,0.0005112341801789828,-0.008390809511361006,-0.007805025497411007,0.00022016931603820734,0.002946290518852474,0.015314104041232526,-0.002160874227372717,0.0017983742903738317,0.007394590735174801,-0.004855634521364707,-0.003220287973512818,-0.0013357107209724982,0.050245789824123165,0.002123791800885287,0.013723181232623415,0.002842583048680053,-0.004479959968093212,0.03321183426259239,0.03501526419409261,0.00436914801485691,-0.0007427226549447838
CTDSPL,0.004897602799270698,0.020695247495959815,0.0006371506693058539,-0.00036647574577108595,-0.007880038716711057,-0.009039055212342674,0.00018118431807627862,-0.005450634667830248,0.009728372734244796,0.002075448082158771,0.0033369268016226394,0.0040671301358302875,-0.00047422620415679234,-0.004568795519686304,-0.004216867283769261,0.026861224740145077,-0.0013280833046204366,-0.003421673907790876,-0.010158116723468382,-0.011625891918930662,-0.00015376227275910244,0.05435361097906418,-0.002763311009763204,0.00021392473234658024,-0.004021866568918722,-0.004859726703974623,0.04627237738024947,0.0021221868726282378,0.002199113231139419,0.0034151825412233896
ZNF549,0.0007265443065621864,0.007213474988784314,-0.0005366043973523961,9.936228307794895e-06,0.00015605053823324557,0.0017317950292839819,-0.013881630140164804,0.004177772947831408,0.007823555941940435,0.0004359866537269812,-0.002470142033719225,-0.0021457204629389617,-0.001552271748611426,0.005131954303288478,0.004783211812152501,0.0024999754602597077,0.0010704267949479373,0.007584448189843398,-0.008403177379498203,-0.004955827254612049,0.00327240981783592,0.05578604320104723,0.004054614523847948,0.002396821152953046,-0.0013884660954053818,-0.006842801436214301,0.05424980177439582,-0.0018685602270500778,0.0015960305862792112,0.0003887941419495031
RP11-932O9.9,0.012350100565819989,-0.005915345548408701,0.0008581295500719223,-0.0014903069107943172,0.0030057116460141253,-0.004711546201223982,-0.02477227706484657,-0.005251678306084103,0.00598184846687093,0.015043362347515962,-0.01841699023643572,-0.00949496743740028,-0.007000225116304306,-0.010100146471479863,0.002516921219228686,0.008750258685260522,0.005684690367630151,0.01841581938636541,-0.006272264775347371,0.007754555141675306,0.00549764935700828,0.04718534963364196,0.005926220500998353,0.002415246697659964,-0.0019350683308351274,-0.009381593202909731,0.052558248573024303,0.00010604047646321031,0.004016705212932893,4.91409389606514e-05
